VideoFile,DropletID,DetectionType,WindowIndex,FrameStart,FrameEnd,TimeStart_s,TimeCenter_s,TimeEnd_s,MeanGray,ContrastStd,BrightMean,BrightFrac,BGMean_raw,BGStd_raw,BGMean_norm,BGStd_norm
VIDEO-2026-03-10-10-04-20.mp4,3,A,30,2821,2880,94,94.9833333333333,95.9666666666667,151.146079225178,34.1024778687123,224.698112635757,0.103174603174603,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,4,A,30,2821,2880,94,94.9833333333333,95.9666666666667,154.998611570419,28.1646984514851,215.941817428171,0.102941176470588,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,5,A,30,2821,2880,94,94.9833333333333,95.9666666666667,140.839304071394,35.0460553032635,218.101815331124,0.102362204724409,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,6,A,30,2821,2880,94,94.9833333333333,95.9666666666667,142.509601339996,34.4344875589692,212.494406153391,0.0982658959537572,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,7,A,30,2821,2880,94,94.9833333333333,95.9666666666667,141.670276080022,36.1413880459064,226.903541947948,0.103174603174603,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,8,A,30,2821,2880,94,94.9833333333333,95.9666666666667,148.131060276319,30.4712660079199,211.552346174396,0.0985915492957746,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,9,A,30,2821,2880,94,94.9833333333333,95.9666666666667,154.010574412102,27.7874898624152,208.671850382458,0.1,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,10,A,30,2821,2880,94,94.9833333333333,95.9666666666667,143.906106244761,34.6648458849678,222.389265387293,0.103174603174603,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,11,A,30,2821,2880,94,94.9833333333333,95.9666666666667,141.997580070995,35.878476477201,221.153598227436,0.101694915254237,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,12,A,30,2821,2880,94,94.9833333333333,95.9666666666667,140.197928818968,35.9574151996927,222.629973142707,0.103448275862069,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,13,A,30,2821,2880,94,94.9833333333333,95.9666666666667,156.553303207124,26.6283947946711,212.676019932835,0.0982658959537572,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,14,A,30,2821,2880,94,94.9833333333333,95.9666666666667,151.104583917078,33.2868093249088,222.128125105371,0.100719424460432,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,15,A,30,2821,2880,94,94.9833333333333,95.9666666666667,145.827325092373,37.5675922416666,230.848894760145,0.102362204724409,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,16,A,30,2821,2880,94,94.9833333333333,95.9666666666667,146.864411763759,35.6377954454119,221.483993087175,0.0993788819875776,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,17,A,30,2821,2880,94,94.9833333333333,95.9666666666667,148.938166206086,36.3834709407267,227.661105166489,0.0991735537190083,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,18,A,30,2821,2880,94,94.9833333333333,95.9666666666667,161.436813296337,31.9867006524067,225.468551116722,0.0993788819875776,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,19,A,30,2821,2880,94,94.9833333333333,95.9666666666667,148.086073697347,37.7706466967199,233.13266327179,0.0979020979020979,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,20,A,30,2821,2880,94,94.9833333333333,95.9666666666667,155.642722884706,33.3069528217848,224.331379953023,0.1,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,21,A,30,2821,2880,94,94.9833333333333,95.9666666666667,150.024275078739,35.0657315088513,230.170129692434,0.100917431192661,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,22,A,30,2821,2880,94,94.9833333333333,95.9666666666667,144.717227404972,20.3187376725878,182.154997821284,0.104347826086957,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,23,A,30,2821,2880,94,94.9833333333333,95.9666666666667,147.082937997547,32.1286966448774,220.133563293881,0.102702702702703,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,24,A,30,2821,2880,94,94.9833333333333,95.9666666666667,142.740423479311,36.4112366425652,227.650637900405,0.0977443609022556,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,25,A,30,2821,2880,94,94.9833333333333,95.9666666666667,143.522338903481,37.0708545420509,231.89610688035,0.0991735537190083,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
